filename,keyword,full_caption,source_title,source_desc,categories,image_url,
Bytom_Bobrek_Rataja_3_interior.jpg,Corridor,"An interior architectural photo of Corridor. Title: Bytom Bobrek Rataja 3 interior.jpg. Description: Bytom-Bobrek, ul. Macieja Rataja 3, jeden z korytarzy w budynku szkoły, 2. piętro Categories: III Lyceum in Bytom|Self-published work|Corridors in Poland|Interiors of schools in Poland|2019 in Bytom|Files with coordinates missing SDC location of creation|Poland photographs taken on 2019-01-22|Building interiors in Bytom|Images by Gower",File:Bytom Bobrek Rataja 3 interior.jpg,"Bytom-Bobrek, ul. Macieja Rataja 3, jeden z korytarzy w budynku szkoły, 2. piętro",III Lyceum in Bytom|Self-published work|Corridors in Poland|Interiors of schools in Poland|2019 in Bytom|Files with coordinates missing SDC location of creation|Poland photographs taken on 2019-01-22|Building interiors in Bytom|Images by Gower,https://upload.wikimedia.org/wikipedia/commons/f/f5/Bytom_Bobrek_Rataja_3_interior.jpg,
"Capitol_Corridor,_interior_train_2022.jpg",Corridor,"An interior architectural photo of Corridor. Title: Capitol Corridor, interior train 2022.jpg. Description: Capitol Corridor, interior train 2022 Categories: Capitol Corridor|California Cars|Self-published work|Files with coordinates missing SDC location of creation|Amtrak in 2022","File:Capitol Corridor, interior train 2022.jpg","Capitol Corridor, interior train 2022",Capitol Corridor|California Cars|Self-published work|Files with coordinates missing SDC location of creation|Amtrak in 2022,https://upload.wikimedia.org/wikipedia/commons/1/12/Capitol_Corridor%2C_interior_train_2022.jpg,
Explorer_of_the_Seas_corridor.jpg,Hallway,"An interior architectural photo of Hallway. Title: Explorer of the Seas corridor.jpg. Description: Corridor on deck 10 of the cruise ship Explorer of the Seas Categories: Corridors|Self-published work|Interior of Explorer of the Seas (ship, 2000)",File:Explorer of the Seas corridor.jpg,Corridor on deck 10 of the cruise ship Explorer of the Seas,"Corridors|Self-published work|Interior of Explorer of the Seas (ship, 2000)",https://upload.wikimedia.org/wikipedia/commons/4/44/Explorer_of_the_Seas_corridor.jpg,
Hallway_05-03-2025.jpg,Hallway,An interior architectural photo of Hallway. Title: Hallway 05-03-2025.jpg. Description: An empty hallway at twilight. Categories: Self-published work|Interiors of schools,File:Hallway 05-03-2025.jpg,An empty hallway at twilight.,Self-published work|Interiors of schools,https://upload.wikimedia.org/wikipedia/commons/6/64/Hallway_05-03-2025.jpg,
"Hallway_in_a_house_in_Corinda,_Queensland.jpg",Hallway,"An interior architectural photo of Hallway. Title: Hallway in a house in Corinda, Queensland.jpg. Description: Hallway in a house in Corinda, Queensland Categories: Self-published work|Interiors of houses|Photographs by Kgbo taken in 2021|Australia photographs taken on 2021-10-05|Photos by User:Kgbo|Photographs by User:Kgbo|Houses in Corinda, Queensland|Photographs of Brisbane by Kgbo|Hallways in Australia|Photographs of Home by Kgbo in 2021","File:Hallway in a house in Corinda, Queensland.jpg","Hallway in a house in Corinda, Queensland","Self-published work|Interiors of houses|Photographs by Kgbo taken in 2021|Australia photographs taken on 2021-10-05|Photos by User:Kgbo|Photographs by User:Kgbo|Houses in Corinda, Queensland|Photographs of Brisbane by Kgbo|Hallways in Australia|Photographs of Home by Kgbo in 2021",https://upload.wikimedia.org/wikipedia/commons/1/1e/Hallway_in_a_house_in_Corinda%2C_Queensland.jpg,
Hallway_in_the_Thomas_Jefferson_Building.jpg,Hallway,"An interior architectural photo of Hallway. Title: Hallway in the Thomas Jefferson Building.jpg. Description: Hallway in the Thomas Jefferson Building of the Library of Congress Categories: Interior of the Thomas Jefferson Building|Self-published work|Files with coordinates missing SDC location of creation|Images taken by Sdkb|Corridors in Washington, D.C.",File:Hallway in the Thomas Jefferson Building.jpg,Hallway in the Thomas Jefferson Building of the Library of Congress,"Interior of the Thomas Jefferson Building|Self-published work|Files with coordinates missing SDC location of creation|Images taken by Sdkb|Corridors in Washington, D.C.",https://upload.wikimedia.org/wikipedia/commons/d/d9/Hallway_in_the_Thomas_Jefferson_Building.jpg,
An_interior_hallway_at_Portland_Union_Station_in_Oregon.jpg,Hallway,An interior architectural photo of Hallway. Title: An interior hallway at Portland Union Station in Oregon.jpg. Description: An interior hallway at Portland Union Station in Oregon Categories: Taken with iPhone XS Max|Interior of Union Station (Portland)|Self-published work|Corridors in the United States|Files with coordinates missing SDC location of creation|June 2019 in Oregon,File:An interior hallway at Portland Union Station in Oregon.jpg,An interior hallway at Portland Union Station in Oregon,Taken with iPhone XS Max|Interior of Union Station (Portland)|Self-published work|Corridors in the United States|Files with coordinates missing SDC location of creation|June 2019 in Oregon,https://upload.wikimedia.org/wikipedia/commons/d/d6/An_interior_hallway_at_Portland_Union_Station_in_Oregon.jpg,
Läckö_slott_interior_11.jpg,Hallway,An interior architectural photo of Hallway. Title: Läckö slott interior 11.jpg. Description: Läckö slott interior. floor 3. Categories: Self-published work|Files with coordinates missing SDC location of creation|Interiors of Läckö slott|Läckö slott by Netha Hussain,File:Läckö slott interior 11.jpg,Läckö slott interior. floor 3.,Self-published work|Files with coordinates missing SDC location of creation|Interiors of Läckö slott|Läckö slott by Netha Hussain,https://upload.wikimedia.org/wikipedia/commons/0/01/L%C3%A4ck%C3%B6_slott_interior_11.jpg,
Nordiska_Museet_Mars_2013.jpg,Hallway,"An interior architectural photo of Hallway. Title: Nordiska Museet Mars 2013.jpg. Description: The main hall at Nordiska museet, Stockholm. Categories: Taken with Nikon D600|Interior of Nordiska museet|Self-published work|Featured pictures of Stockholm|Featured pictures by Arild Vågen|Images by Arild Vågen|Media created by technology pool of Wikimedia Sverige|Featured pictures created by technology pool of Wikimedia Sverige|Files with coordinates missing SDC location of creation",File:Nordiska Museet Mars 2013.jpg,"The main hall at Nordiska museet, Stockholm.",Taken with Nikon D600|Interior of Nordiska museet|Self-published work|Featured pictures of Stockholm|Featured pictures by Arild Vågen|Images by Arild Vågen|Media created by technology pool of Wikimedia Sverige|Featured pictures created by technology pool of Wikimedia Sverige|Files with coordinates missing SDC location of creation,https://upload.wikimedia.org/wikipedia/commons/c/cb/Nordiska_Museet_Mars_2013.jpg,
Arboretum_Hallway_in_Winchester_Mystery_House.jpg,Hallway,An interior architectural photo of Hallway. Title: Arboretum Hallway in Winchester Mystery House.jpg. Description: Arboretum Hallway in Winchester Mystery House Categories: Corridors|Novosibirsk Arboretum|Self-published work|Interior of Winchester Mystery House,File:Arboretum Hallway in Winchester Mystery House.jpg,Arboretum Hallway in Winchester Mystery House,Corridors|Novosibirsk Arboretum|Self-published work|Interior of Winchester Mystery House,https://upload.wikimedia.org/wikipedia/commons/3/30/Arboretum_Hallway_in_Winchester_Mystery_House.jpg,
CERN_hallway_in_building_304.jpg,Hallway,An interior architectural photo of Hallway. Title: CERN hallway in building 304.jpg. Description: CERN hallway in building 304 Categories: CERN|Corridors|Self-published work|Uploaded with Mobile/Android|Files with coordinates missing SDC location of creation|Switzerland photographs taken on 2024-02-22,File:CERN hallway in building 304.jpg,CERN hallway in building 304,CERN|Corridors|Self-published work|Uploaded with Mobile/Android|Files with coordinates missing SDC location of creation|Switzerland photographs taken on 2024-02-22,https://upload.wikimedia.org/wikipedia/commons/9/93/CERN_hallway_in_building_304.jpg,
Interior_hallway_of_Bergbau_Museum_Bochum.jpg,Hallway,An interior architectural photo of Hallway. Title: Interior hallway of Bergbau Museum Bochum.jpg. Description: Bergbau Museum Bochum Categories: Self-published work|Interior of Deutsches Bergbau-Museum Bochum,File:Interior hallway of Bergbau Museum Bochum.jpg,Bergbau Museum Bochum,Self-published work|Interior of Deutsches Bergbau-Museum Bochum,https://upload.wikimedia.org/wikipedia/commons/8/83/Interior_hallway_of_Bergbau_Museum_Bochum.jpg,
Perpendicular_hallway_02.jpg,Hallway,"An interior architectural photo of Hallway. Title: Perpendicular hallway 02.jpg. Description: A hallway leading from a bedroom to a bathroom, perpendicular to the main passage. Categories: Electrical sockets|Corridors|Self-published work|White doors in Baden-Württemberg|Taken with Xiaomi Redmi Note 8 Pro",File:Perpendicular hallway 02.jpg,"A hallway leading from a bedroom to a bathroom, perpendicular to the main passage.",Electrical sockets|Corridors|Self-published work|White doors in Baden-Württemberg|Taken with Xiaomi Redmi Note 8 Pro,https://upload.wikimedia.org/wikipedia/commons/2/21/Perpendicular_hallway_02.jpg,
Petrovsky_Passage_interior_06-2015.jpg,Hallway,"An interior architectural photo of Hallway. Title: Petrovsky Passage interior 06-2015.jpg. Description: Interior of Petrovsky Passage in Moscow. Categories: Taken with Canon EOS 7D Mark II|FAL|CC-BY-SA-3.0,2.5,2.0,1.0|Petrovsky Passage|Taken with Sigma 8-16mm F4.5-5.6 DC HSM|Moscow photographs taken on 2015-06-10|Featured pictures of Moscow|Photographs by A.Savin taken in 2015|Featured pictures of building interiors|Files with coordinates missing SDC location of creation|Photographs by A.Savin/Russia|Interiors of shopping malls in Moscow|Discover Moscow with Wikipedia (files)",File:Petrovsky Passage interior 06-2015.jpg,Interior of Petrovsky Passage in Moscow.,"Taken with Canon EOS 7D Mark II|FAL|CC-BY-SA-3.0,2.5,2.0,1.0|Petrovsky Passage|Taken with Sigma 8-16mm F4.5-5.6 DC HSM|Moscow photographs taken on 2015-06-10|Featured pictures of Moscow|Photographs by A.Savin taken in 2015|Featured pictures of building interiors|Files with coordinates missing SDC location of creation|Photographs by A.Savin/Russia|Interiors of shopping malls in Moscow|Discover Moscow with Wikipedia (files)",https://upload.wikimedia.org/wikipedia/commons/0/00/Petrovsky_Passage_interior_06-2015.jpg,
The_Canadian_Prestige_Car_hallway.jpg,Hallway,An interior architectural photo of Hallway. Title: The Canadian Prestige Car hallway.jpg. Description: Hallway of a Prestige Class car on Via Rail's The Canadian Categories: The Canadian|Rolling stock of Via Rail|Self-published work|Sleeping car corridors|Taken with Samsung Galaxy A13 5G|Interiors of sleeping cars of Canada,File:The Canadian Prestige Car hallway.jpg,Hallway of a Prestige Class car on Via Rail's The Canadian,The Canadian|Rolling stock of Via Rail|Self-published work|Sleeping car corridors|Taken with Samsung Galaxy A13 5G|Interiors of sleeping cars of Canada,https://upload.wikimedia.org/wikipedia/commons/c/c8/The_Canadian_Prestige_Car_hallway.jpg,
Tenryū_Shisei-zenji_(Ukyo-Ku_Kyoto)_corridor_hdsr_S5_0.jpg,Hallway,"An interior architectural photo of Hallway. Title: Tenryū Shisei-zenji (Ukyo-Ku Kyoto) corridor hdsr S5 0.jpg. Description: image montrant une photographie du corridor couvert à l'extérieur au Tenryu Shisei-zenji (Ukyo-Ku Kyoto) Categories: Self-published work|Covered Corridor, Tenryū-ji",File:Tenryū Shisei-zenji (Ukyo-Ku Kyoto) corridor hdsr S5 0.jpg,image montrant une photographie du corridor couvert à l'extérieur au Tenryu Shisei-zenji (Ukyo-Ku Kyoto),"Self-published work|Covered Corridor, Tenryū-ji",https://upload.wikimedia.org/wikipedia/commons/8/8a/Tenry%C5%AB_Shisei-zenji_%28Ukyo-Ku_Kyoto%29_corridor_hdsr_S5_0.jpg,
Amsterdam_-_Herengracht_-_Museum_Willet-Holthuysen_-_Upper_Floor_-_Corridor_-_Vi.jpg,Hallway,An interior architectural photo of Hallway. Title: Amsterdam - Herengracht - Museum Willet-Holthuysen - Upper Floor - Corridor - View on Collector's Room.jpg. Description: Amsterdam - Herengracht - Museum Willet-Holthuysen - Upper Floor - Corridor - View on Collector's Room Categories: Museum Willet-Holthuysen|Self-published work|Museum corridors in the Netherlands,File:Amsterdam - Herengracht - Museum Willet-Holthuysen - Upper Floor - Corridor - View on Collector's Room.jpg,Amsterdam - Herengracht - Museum Willet-Holthuysen - Upper Floor - Corridor - View on Collector's Room,Museum Willet-Holthuysen|Self-published work|Museum corridors in the Netherlands,https://upload.wikimedia.org/wikipedia/commons/5/56/Amsterdam_-_Herengracht_-_Museum_Willet-Holthuysen_-_Upper_Floor_-_Corridor_-_View_on_Collector%27s_Room.jpg,
Hallway_Istiqlal_Mosque_Jakarta.jpg,Hallway,An interior architectural photo of Hallway. Title: Hallway Istiqlal Mosque Jakarta.jpg. Description: Hallway Istiqlal Mosque Jakarta Categories: Interior of Istiqlal Mosque|Self-published work|Corridors in Indonesia|Files with coordinates missing SDC location of creation,File:Hallway Istiqlal Mosque Jakarta.jpg,Hallway Istiqlal Mosque Jakarta,Interior of Istiqlal Mosque|Self-published work|Corridors in Indonesia|Files with coordinates missing SDC location of creation,https://upload.wikimedia.org/wikipedia/commons/1/14/Hallway_Istiqlal_Mosque_Jakarta.jpg,
Hallway_Sprengel_Museum_Hannover.jpg,Hallway,"An interior architectural photo of Hallway. Title: Hallway Sprengel Museum Hannover.jpg. Description: Hallway inside the Sprengel Museum Hannover Categories: CC-Zero|Self-published work|Files with coordinates missing SDC location of creation (52° N, 9° E)|HSH Kurs 2025|HSH Interior|Sprengel Museum Interior Architecture",File:Hallway Sprengel Museum Hannover.jpg,Hallway inside the Sprengel Museum Hannover,"CC-Zero|Self-published work|Files with coordinates missing SDC location of creation (52° N, 9° E)|HSH Kurs 2025|HSH Interior|Sprengel Museum Interior Architecture",https://upload.wikimedia.org/wikipedia/commons/3/32/Hallway_Sprengel_Museum_Hannover.jpg,
"Hallway_with_light,_Fyffe_House.jpg",Hallway,"An interior architectural photo of Hallway. Title: Hallway with light, Fyffe House.jpg. Description: Hallway with pull-down or height adjustable pendant light equipped with a counterweight and a translucent lampshade, Fyffe House, New Zealand Categories: Taken with Nikon D80|Fyffe House|Corridors|Counterweights|Lampshades|Pendant lights|Self-published work|PD-self|Lighting in New Zealand|Interiors of houses in New Zealand","File:Hallway with light, Fyffe House.jpg","Hallway with pull-down or height adjustable pendant light equipped with a counterweight and a translucent lampshade, Fyffe House, New Zealand",Taken with Nikon D80|Fyffe House|Corridors|Counterweights|Lampshades|Pendant lights|Self-published work|PD-self|Lighting in New Zealand|Interiors of houses in New Zealand,https://upload.wikimedia.org/wikipedia/commons/6/68/Hallway_with_light%2C_Fyffe_House.jpg,
Hallway_travelodge_alfreton.jpg,Hallway,"An interior architectural photo of Hallway. Title: Hallway travelodge alfreton.jpg. Description: Hallway in the Travelodge hotel in Alfreton, Derbyshire, England Categories: Alfreton|Hotels in Derbyshire|Self-published work|Files with coordinates missing SDC location of creation (53° N, 2° W)|Travelodge in England",File:Hallway travelodge alfreton.jpg,"Hallway in the Travelodge hotel in Alfreton, Derbyshire, England","Alfreton|Hotels in Derbyshire|Self-published work|Files with coordinates missing SDC location of creation (53° N, 2° W)|Travelodge in England",https://upload.wikimedia.org/wikipedia/commons/c/cc/Hallway_travelodge_alfreton.jpg,
Mid_Valley_Megamall_hallway_(June_2017.jpg,Hallway,An interior architectural photo of Hallway. Title: Mid Valley Megamall hallway (June 2017.jpg. Description: A view of a shopping hallway or corridor in the Mid Valley Megamall between Petaling Jaya and Kuala Lumpur in Malaysia. Categories: Interior of Mid Valley Megamall,File:Mid Valley Megamall hallway (June 2017.jpg,A view of a shopping hallway or corridor in the Mid Valley Megamall between Petaling Jaya and Kuala Lumpur in Malaysia.,Interior of Mid Valley Megamall,https://upload.wikimedia.org/wikipedia/commons/7/7a/Mid_Valley_Megamall_hallway_%28June_2017.jpg,
